,id,team,position,cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam
Jarrod Bowen,465,West Ham,MID,85,90,0,0,0,1,0,0,0,0,0,0,0,11,14.2,29.4,25.0,6.9,1,0.02,0.13,0.15,1.58,2,False
Nikola Vlasic,466,West Ham,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Declan Rice,467,West Ham,MID,50,90,0,0,0,1,0,0,0,0,0,0,0,18,23.6,28.6,0.0,5.2,1,0.00,0.13,0.13,1.58,2,False
Tomas Soucek,468,West Ham,MID,55,90,0,0,0,1,0,0,0,0,0,0,0,11,8.0,4.6,2.0,1.5,1,0.00,0.01,0.01,1.58,2,False
Pablo Fornals Malla,469,West Ham,MID,55,13,0,0,0,0,0,0,0,0,0,0,0,4,2.2,14.7,4.0,2.1,0,0.17,0.04,0.21,0.55,1,False
Issa Diop,470,Fulham,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ben Johnson,471,West Ham,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Nayef Aguerd,472,West Ham,DEF,50,90,0,0,0,1,0,0,0,0,0,0,0,10,19.8,0.4,6.0,2.6,1,0.39,0.00,0.39,1.58,2,False
Alphonse Areola,473,West Ham,GK,45,90,0,0,0,1,0,0,0,0,0,3,0,14,25.4,0.0,0.0,2.5,1,0.00,0.00,0.00,1.58,3,False
Willy Boly,474,Nott'm Forest,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Conor Coady,475,Everton,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Raúl Jiménez,476,Wolves,FWD,70,90,0,0,0,2,0,0,0,0,0,0,0,7,8.2,8.3,15.0,3.2,1,0.03,0.04,0.07,1.98,2,False
Jonathan Castro Otto,477,Wolves,DEF,45,68,0,0,0,1,0,0,0,0,0,0,0,5,7.4,2.2,0.0,1.0,1,0.00,0.01,0.01,1.83,2,False
José Malheiro de Sá,478,Wolves,GK,50,90,0,0,0,2,0,0,0,0,0,6,0,22,42.6,0.0,0.0,4.3,1,0.00,0.00,0.00,1.98,3,False
Leander Dendoncker,479,Aston Villa,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Rúben da Silva Neves,480,Wolves,MID,55,68,0,0,0,1,0,0,0,0,0,0,0,15,4.0,14.0,7.0,2.5,1,0.09,0.03,0.12,1.83,2,False
Hwang Hee-chan,481,Wolves,MID,60,21,1,0,0,1,0,0,0,0,0,0,0,21,33.6,0.6,19.0,5.3,0,0.80,0.07,0.87,0.15,6,False
Nélson Cabral Semedo,482,Wolves,DEF,50,90,0,0,0,2,0,0,0,1,0,0,0,9,22.4,2.6,4.0,2.9,1,0.00,0.01,0.01,1.98,0,False
Daniel Castelo Podence,483,Wolves,MID,55,68,0,0,0,1,0,0,0,1,0,0,0,2,3.6,12.3,1.0,1.7,1,0.03,0.02,0.05,1.83,1,False
Max Kilman,484,Wolves,DEF,45,90,0,0,0,2,0,0,0,0,0,0,0,12,38.0,11.4,0.0,4.9,1,0.00,0.01,0.01,1.98,1,False
Luke Cundle,485,Wolves,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Pedro Lomba Neto,486,Wolves,MID,55,45,0,0,0,1,0,0,0,0,0,0,0,2,5.4,8.0,9.0,2.2,0,0.11,0.04,0.15,0.39,1,False
Rayan Aït-Nouri,487,Wolves,DEF,45,21,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1,2.0,0.1,0,0.00,0.00,0.00,0.15,1,False
Fabio Silva,488,Wolves,FWD,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Toti António Gomes,489,Wolves,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Francisco Jorge Tomás Oliveira,490,Wolves,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Adama Traoré Diarra,491,Wolves,MID,55,45,0,0,0,1,0,0,0,0,0,0,0,5,4.6,1.7,4.0,1.0,1,0.00,0.02,0.02,1.59,1,False
Matija Šarkić,492,Wolves,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Morgan Gibbs-White,493,Nott'm Forest,MID,55,90,0,0,0,3,0,0,0,0,0,0,0,9,5.6,31.8,2.0,3.9,1,0.00,0.12,0.12,2.05,2,False
Yerson Mosquera Valdelamar,494,Wolves,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Remi Matthews,495,Crystal Palace,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Luke Plange,496,Crystal Palace,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Adrián San Miguel del Castillo,497,Liverpool,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Rhys Williams,498,Liverpool,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Sepp van den Berg,500,Liverpool,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Nathaniel Phillips,501,Liverpool,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Scott Carson,502,Man City,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
João Filipe Iria Santos Moutinho,503,Wolves,MID,50,74,0,0,0,1,0,0,0,0,0,0,0,8,17.0,15.8,17.0,5.0,1,0.07,0.05,0.12,1.83,2,False
Tyrell Malacia,504,Man Utd,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Joe Rothwell,505,Bournemouth,MID,50,90,0,0,1,0,0,0,0,0,0,0,0,9,5.0,1.1,2.0,0.8,1,0.00,0.00,0.00,1.75,3,False
Tyler Adams,506,Leeds,MID,50,90,0,0,0,2,0,0,0,0,0,0,0,17,11.2,13.3,4.0,2.9,1,0.03,0.09,0.12,1.63,2,False
Moussa Niakhaté,507,Nott'm Forest,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Luis Sinisterra Lucumí,508,Leeds,MID,65,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1,False
Flynn Downes,509,West Ham,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Aaron Hickey,510,Brentford,DEF,50,163,0,0,1,1,0,0,0,1,0,0,0,31,23.2,16.2,6.0,4.5,2,0.00,0.19,0.19,1.51,7,False
Omar Richards,511,Nott'm Forest,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Joe Ayodele-Aribo,512,Southampton,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Clément Lenglet,513,Spurs,DEF,50,90,0,0,0,1,0,0,0,0,0,0,0,16,14.8,1.4,17.0,3.3,1,0.03,0.00,0.03,1.57,2,False
Cheick Doucouré,514,Crystal Palace,MID,50,45,0,0,0,1,0,0,0,1,0,0,0,5,5.4,0.8,1.0,0.7,1,0.02,0.00,0.02,0.29,0,False
Keane Lewis-Potter,515,Brentford,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Nathan Collins,516,Wolves,DEF,45,15,0,0,0,1,0,0,0,0,0,0,0,5,4.2,0.2,2.0,0.6,0,0.00,0.00,0.00,0.15,1,False
Thomas Strakosha,517,Brentford,GK,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Wayne Hennessey,518,Nott'm Forest,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Christian Eriksen,519,Man Utd,MID,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kalidou Koulibaly,520,Chelsea,DEF,55,90,0,1,0,1,0,0,0,0,0,0,0,26,43.0,14.4,2.0,5.9,1,0.00,0.01,0.01,2.35,5,False
Tyrese Francois,521,Fulham,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Djed Spence,522,Spurs,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Harry Toffolo,523,Nott'm Forest,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Lewis O'Brien,524,Nott'm Forest,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ludwig Augustinsson,525,Aston Villa,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ben Mee,526,Brentford,DEF,45,180,0,0,1,1,0,0,0,0,0,0,1,39,30.8,1.5,9.0,4.2,2,0.08,0.02,0.10,1.54,9,False
Jesse Lingard,527,Nott'm Forest,MID,60,45,0,0,0,2,0,0,0,0,0,0,0,4,1.2,0.7,0.0,0.2,1,0.00,0.00,0.00,1.20,1,False
Sékou Mara,528,Southampton,FWD,55,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2.6,4.0,0.7,0,0.00,0.00,0.00,0.03,1,False
Gianluca Scamacca,529,West Ham,FWD,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Chris Richards,530,Crystal Palace,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Rúben Nascimento Vinagre,531,Everton,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kevin Mbabu,532,Fulham,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Lisandro Martínez,533,Man Utd,DEF,45,89,0,0,1,0,0,0,0,1,0,0,0,27,6.8,0.3,8.0,1.5,1,0.09,0.01,0.10,1.14,5,False
Dwight McNeil,534,Everton,MID,55,90,1,0,1,0,0,0,0,0,0,0,3,29,52.4,19.2,18.0,9.0,1,0.10,0.12,0.22,2.10,11,True
Marcus Tavernier,535,Bournemouth,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Orel Mangala,536,Nott'm Forest,MID,50,45,0,0,0,2,0,0,0,0,0,0,0,5,7.2,1.8,0.0,0.9,1,0.00,0.01,0.01,1.20,1,False
Kaine Kesler Hayden,537,Aston Villa,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ashley Young,538,Aston Villa,DEF,45,10,0,0,0,0,0,0,0,0,0,0,0,5,8.6,4.4,0.0,1.3,0,0.00,0.00,0.00,0.25,1,False
James Hill,539,Bournemouth,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Fin Stevens,540,Brentford,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Halil Dervişoğlu,541,Brentford,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kjell Scherpen,542,Brighton,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Matt Clarke,543,Brighton,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jan Paul van Hecke,544,Brighton,DEF,40,2,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.1,0.0,0.3,0,0.00,0.00,0.00,0.00,1,False
Emerson Palmieri dos Santos,545,West Ham,DEF,40,90,0,0,0,1,0,0,0,0,0,0,0,16,27.8,11.7,7.0,4.7,1,0.08,0.02,0.10,1.58,2,False
Luke Harris,546,Fulham,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Cody Drameh,547,Leeds,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Daniel Iversen,548,Leicester,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Dennis Praet,549,Leicester,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Amad Diallo,550,Man Utd,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Zidane Iqbal,551,Man Utd,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Elliot Anderson,552,Newcastle,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Oliver Hammond,553,Nott'm Forest,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Bryan Gil Salvatierra,554,Spurs,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Harrison Ashby,555,Newcastle,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Conor Coventry,556,West Ham,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jackson Smith,557,Wolves,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Hugo Bueno López,558,Wolves,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Levi Colwill,559,Brighton,DEF,45,90,0,0,1,0,0,0,0,0,0,0,1,26,12.0,1.5,0.0,1.4,1,0.00,0.01,0.01,1.20,7,False
Stanley Mills,560,Everton,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Lewis Warrington,561,Everton,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Manor Solomon,562,Fulham,MID,50,75,0,0,0,3,0,0,0,0,0,0,0,9,11.6,13.3,3.0,2.8,1,0.03,0.03,0.06,1.94,2,False
Luke Chambers,563,Liverpool,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Stefan Bajcetic,564,Liverpool,MID,45,87,0,0,0,1,0,0,0,0,0,0,0,7,0.2,4.2,2.0,0.6,1,0.03,0.05,0.08,0.83,2,False
Archie Gray,565,Leeds,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Joseph Hodge,566,Wolves,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Connor Ronan,567,Wolves,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Chem Campbell,568,Wolves,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Alejandro Garnacho,569,Man Utd,MID,45,17,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.3,2.0,0.3,0,0.00,0.00,0.00,0.03,1,False
James Garner,570,Everton,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Darren Randolph,571,Bournemouth,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Armstrong Oko-Flex,572,West Ham,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Rico Lewis,573,Man City,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Norberto Murara Neto,574,Bournemouth,GK,45,90,0,0,1,0,0,0,0,0,0,5,3,30,29.8,0.0,0.0,3.0,1,0.00,0.01,0.01,1.75,10,False
Maxwel Cornet,575,West Ham,MID,60,4,0,0,0,0,0,0,0,0,0,0,0,-1,0.2,0.0,0.0,0.0,0,0.00,0.00,0.00,0.55,1,False
Marcos Senesi,576,Bournemouth,DEF,45,90,0,0,1,0,0,0,0,0,0,0,1,28,18.6,0.6,2.0,2.1,1,0.00,0.00,0.00,1.75,7,False
Amadou Onana,577,Everton,MID,50,79,0,0,1,0,0,0,0,0,0,0,0,-1,0.0,0.7,10.0,0.9,1,0.24,0.00,0.24,1.89,3,False
Joel Robles,578,Leeds,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Gonçalo Manuel Ganchinho Guedes,579,Wolves,MID,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Mikkel Damsgaard,580,Brentford,MID,55,72,0,0,0,1,0,0,0,0,0,0,0,10,15.4,2.3,7.0,2.4,1,0.04,0.01,0.05,1.08,3,False
Alex Smithies,581,Leicester,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Remo Freuler,582,Nott'm Forest,MID,50,66,0,0,0,3,0,0,0,0,0,0,0,9,1.6,2.8,2.0,0.6,1,0.00,0.01,0.01,1.71,2,False
Cheikhou Kouyaté,583,Nott'm Forest,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Bobby Clark,584,Liverpool,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Emmanuel Dennis,585,Nott'm Forest,FWD,60,45,0,0,0,1,0,0,0,0,0,0,0,4,13.2,0.8,35.0,4.9,0,0.09,0.00,0.09,0.85,1,False
Pervis Estupiñán,586,Brighton,DEF,45,180,0,0,1,2,0,0,0,0,0,0,2,43,36.4,40.0,27.0,10.4,2,0.11,0.07,0.18,2.74,9,False
Sergio Gómez,587,Man City,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Thilo Kehrer,588,West Ham,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,17,20.6,11.7,0.0,3.2,1,0.00,0.02,0.02,1.58,2,False
Matheus Luiz Nunes,589,Wolves,MID,50,21,0,0,0,1,0,0,0,0,0,0,0,8,7.8,0.0,0.0,0.8,0,0.00,0.00,0.00,0.15,1,False
Joseph Whitworth,590,Crystal Palace,GK,40,90,0,0,0,1,0,0,0,0,0,4,0,18,33.0,0.0,0.0,3.3,1,0.00,0.00,0.00,0.60,3,False
Terry Ablade,591,Fulham,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Harvey Davies,592,Liverpool,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Carlos Henrique Casimiro,593,Man Utd,MID,50,33,0,0,0,0,0,0,0,0,1,0,0,-2,4.6,0.9,0.0,0.6,1,0.00,0.01,0.01,1.92,-2,False
Alexander Isak,594,Newcastle,FWD,70,67,1,0,1,0,0,0,0,1,0,0,2,26,40.6,1.4,47.0,8.9,1,0.40,0.04,0.44,0.33,7,False
Mathias Jorgensen,595,Brentford,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Evan Ferguson,596,Brighton,FWD,45,78,0,0,0,1,0,0,0,0,0,0,0,8,6.6,13.5,12.0,3.2,1,0.30,0.02,0.32,1.59,3,False
Christian Saydee,597,Bournemouth,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Owen Bevan,598,Bournemouth,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Claudio Gomes,599,Man City,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ben Knight,600,Man City,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kaden Rodney,601,Crystal Palace,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Renan Augusto Lodi dos Santos,602,Nott'm Forest,DEF,45,90,0,0,0,3,0,0,0,1,0,0,0,16,12.8,2.0,0.0,1.5,1,0.00,0.01,0.01,2.05,0,False
Lucas Tolentino Coelho de Lima,603,West Ham,MID,60,76,0,1,0,1,0,0,0,1,0,0,0,15,10.8,34.5,18.0,6.3,1,0.19,0.10,0.29,1.03,4,False
Killian Phillips,604,Crystal Palace,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Reece Welch,605,Everton,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Harvey Vale,606,Chelsea,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Matthew Smith,607,Arsenal,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Sasa Kalajdzic,608,Wolves,FWD,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Antony Matheus dos Santos,609,Man Utd,MID,75,73,0,0,1,0,0,0,0,0,0,0,0,9,7.0,22.0,4.0,3.3,1,0.03,0.07,0.10,1.11,3,False
Manuel Akanji,610,Man City,DEF,50,90,0,0,1,0,0,0,0,0,0,0,3,25,20.6,14.8,5.0,4.0,1,0.02,0.04,0.06,0.17,9,False
Idrissa Gueye,611,Everton,MID,50,90,0,0,1,0,0,0,0,0,0,0,0,21,23.2,12.0,7.0,4.2,1,0.03,0.01,0.04,2.10,3,False
Wout Faes,612,Leicester,DEF,45,86,0,0,0,3,0,0,0,0,1,0,0,10,19.4,1.8,5.0,2.6,1,0.09,0.01,0.10,1.53,-2,False
Layvin Kurzawa,613,Fulham,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Willian Borges da Silva,614,Fulham,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Matej Kovár,615,Man Utd,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Denis Zakaria,616,Chelsea,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Pierre-Emerick Aubameyang,617,Chelsea,FWD,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Carlos Vinícius Alves Morais,618,Fulham,FWD,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Wilfried Gnonto,619,Leeds,FWD,50,24,0,1,0,0,0,0,0,0,0,0,0,14,20.0,11.3,4.0,3.5,0,0.00,0.03,0.03,0.41,4,False
Arthur Henrique Ramos de Oliveira Melo,620,Liverpool,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Loïc Badé,621,Nott'm Forest,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Juan Larios López,622,Southampton,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Duje Caleta-Car,623,Southampton,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
